scenario_id,method,violation_type,source,difficulty,exec,trig,rem,c_road,c_env,c_role,c_lane,c_action,c_auto,c_noctrl,c_context,ms
NHTSA_INA_0613,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0614,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0615,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0616,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,0,1,0,0,1,1,1,1,0,0.7
NHTSA_INA_0617,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
NHTSA_INA_0618,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
NHTSA_INA_0619,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0620,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0621,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
NHTSA_INA_0622,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0623,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
NHTSA_INA_0624,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0625,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,0,1,0,0,1,1,1,1,0,0.7
NHTSA_INA_0626,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0627,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0628,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
NHTSA_INA_0629,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
NHTSA_INA_0630,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0631,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0632,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0633,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
NHTSA_INA_0634,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0635,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0636,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
NHTSA_INA_0637,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0638,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,0,1,0,0,1,1,1,1,0,0.7
NHTSA_INA_0639,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0640,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,0,1,0,0,1,1,1,1,0,0.7
NHTSA_INA_0641,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0642,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
NHTSA_INA_0643,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0644,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0645,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
NHTSA_INA_0646,ARISE,Inattention to the road ahead,NHTSA-derived,coarse,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0001,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,1,1,0,0,1,1,1,1,1,0.74
SYNTH_INA_0002,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0003,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0004,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0005,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0006,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0007,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0008,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0009,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,0,0,0,,,,,,,,,
SYNTH_INA_0010,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0011,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0012,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0013,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,0,0,0,,,,,,,,,
SYNTH_INA_0014,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0015,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0016,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0017,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0018,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0019,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0020,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0021,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0022,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,0,0,1,,,,,,,,,
SYNTH_INA_0023,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0024,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0025,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0026,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0027,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0028,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0029,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0030,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0031,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0032,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0033,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0034,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,1,1,0,0,1,1,1,1,1,0.74
SYNTH_INA_0035,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0036,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,0,0,0,,,,,,,,,
SYNTH_INA_0037,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0038,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,1,1,0,0,1,1,1,1,1,0.74
SYNTH_INA_0039,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0040,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0041,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0042,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0043,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0044,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0045,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0046,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0047,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0048,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0049,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,1,1,0,0,1,1,1,1,1,0.74
SYNTH_INA_0050,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0051,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0052,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0053,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0054,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0055,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0056,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0057,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,1,1,0,0,1,1,1,1,1,0.74
SYNTH_INA_0058,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0059,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0060,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0061,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0062,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0063,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0064,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0065,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,1,1,0,0,1,1,1,1,1,0.74
SYNTH_INA_0066,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0067,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,0,0,0,,,,,,,,,
SYNTH_INA_0068,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0069,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0070,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0071,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0072,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0073,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0074,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0075,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,1,1,0,0,1,1,1,1,1,0.74
SYNTH_INA_0076,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0077,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0078,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0079,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,0,0,1,,,,,,,,,
SYNTH_INA_0080,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0081,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0082,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0083,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0084,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,1,1,0,0,1,1,1,1,1,0.74
SYNTH_INA_0085,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,0,0,0,,,,,,,,,
SYNTH_INA_0086,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0087,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0088,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0089,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0090,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0091,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0092,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0093,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0094,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0095,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0096,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0097,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0098,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0099,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0100,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0101,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,1,1,0,0,1,1,1,1,1,0.74
SYNTH_INA_0102,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0103,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0104,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0105,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0106,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0107,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0108,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,1,1,0,0,1,1,1,1,1,0.74
SYNTH_INA_0109,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0110,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0111,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0112,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0113,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0114,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0115,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0116,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0117,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,1,1,0,0,1,1,1,1,1,0.74
SYNTH_INA_0118,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0119,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0120,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0121,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0122,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0123,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0124,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0125,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0126,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0127,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0128,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0129,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0130,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0131,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0132,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0133,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0134,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0135,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0136,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0137,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0138,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0139,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,1,1,0,0,1,1,1,1,1,0.74
SYNTH_INA_0140,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0141,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0142,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0143,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0144,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0145,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0146,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0147,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0148,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,1,1,0,0,1,1,1,1,1,0.74
SYNTH_INA_0149,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0150,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0151,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0152,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0153,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0154,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0155,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0156,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0157,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0158,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0159,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0160,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0161,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0162,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0163,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,1,1,1,0,1,1,1,1,1,0.8400000000000001
SYNTH_INA_0164,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,1,1,0,0,1,1,1,1,1,0.74
SYNTH_INA_0165,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,1,1,1,1,1,1,1,1,1,1
SYNTH_INA_0166,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0167,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0168,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,0,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0169,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
SYNTH_INA_0170,ARISE,Inattention to the road ahead,synthetic-topology-extension,fine,1,1,0,1,0,0,1,1,1,1,0,0.7
